country,year,iso_code,co2,co2_per_capita,cumulative_co2,land_use_change_co2,gdp,population,co2_per_gdp,share_global_co2,cluster,cluster_label
Denmark,2005,DNK,51.527,9.508,3455.828,1.796,229074714624.0,5419551.0,0.225,0.174,1,Green Transition Leaders
Denmark,2006,DNK,59.492,10.941,3515.32,-0.207,239411019776.0,5437421.0,0.248,0.194,1,Green Transition Leaders
Denmark,2007,DNK,54.698,10.015,3570.019,2.45,242913738752.0,5461604.0,0.225,0.173,1,Green Transition Leaders
Denmark,2008,DNK,51.246,9.328,3621.264,1.541,243090604032.0,5493766.0,0.211,0.16,1,Green Transition Leaders
Denmark,2009,DNK,48.84,8.843,3670.104,1.284,232507375616.0,5523168.0,0.21,0.155,1,Green Transition Leaders
Denmark,2010,DNK,49.179,8.865,3719.283,7.397,238190231552.0,5547866.0,0.206,0.147,1,Green Transition Leaders
Denmark,2011,DNK,44.227,7.939,3763.51,1.535,242757632000.0,5570846.0,0.182,0.128,1,Green Transition Leaders
Denmark,2012,DNK,39.853,7.127,3803.363,2.247,243307495424.0,5591912.0,0.164,0.114,1,Green Transition Leaders
Denmark,2013,DNK,41.755,7.436,3845.119,4.249,245578366976.0,5615334.0,0.17,0.118,1,Green Transition Leaders
Denmark,2014,DNK,37.565,6.656,3882.684,1.296,249555238912.0,5643793.0,0.151,0.106,1,Green Transition Leaders
Denmark,2015,DNK,35.102,6.176,3917.786,1.605,255401312256.0,5683698.0,0.137,0.099,1,Green Transition Leaders
Denmark,2016,DNK,36.906,6.443,3954.692,1.871,263691534336.0,5728198.0,0.14,0.104,1,Green Transition Leaders
Denmark,2017,DNK,34.652,6.011,3989.344,2.581,271132213248.0,5765168.0,0.128,0.096,1,Green Transition Leaders
Denmark,2018,DNK,34.602,5.972,4023.946,1.731,276526465024.0,5793825.0,0.125,0.094,1,Green Transition Leaders
Denmark,2019,DNK,30.942,5.321,4054.888,1.243,280656347136.0,5814619.0,0.11,0.083,1,Green Transition Leaders
Denmark,2020,DNK,28.294,4.852,4083.182,1.101,275058360320.0,5831530.0,0.103,0.081,1,Green Transition Leaders
Denmark,2021,DNK,29.588,5.052,4112.769,1.127,288414400512.0,5856773.0,0.103,0.08,1,Green Transition Leaders
Denmark,2022,DNK,28.432,4.817,4141.201,1.127,299429003264.0,5902898.0,0.095,0.076,1,Green Transition Leaders
Denmark,2023,DNK,27.265,4.584,4168.465,1.139,299429003264.0,5948134.0,0.095,0.072,1,Green Transition Leaders
Estonia,2000,EST,15.471,11.074,1292.02,-7.08,23525730304.0,1397001.0,0.658,0.061,2,Carbon Intensive
Estonia,2001,EST,15.87,11.432,1307.89,-9.266,24618991616.0,1388174.0,0.645,0.062,2,Carbon Intensive
Estonia,2002,EST,15.358,11.133,1323.248,-3.214,25689833472.0,1379438.0,0.598,0.058,2,Carbon Intensive
Estonia,2003,EST,17.251,12.584,1340.498,-7.374,27160244224.0,1370849.0,0.635,0.062,2,Carbon Intensive
Estonia,2004,EST,17.322,12.712,1357.82,-0.217,28392968192.0,1362682.0,0.61,0.06,2,Carbon Intensive
Estonia,2005,EST,17.09,12.614,1374.91,-3.32,30566893568.0,1354847.0,0.559,0.058,2,Carbon Intensive
Estonia,2006,EST,16.438,12.205,1391.348,-3.244,33162229760.0,1346884.0,0.496,0.054,2,Carbon Intensive
Estonia,2007,EST,19.93,14.866,1411.279,-4.298,35115520000.0,1340709.0,0.568,0.063,2,Carbon Intensive
Estonia,2008,EST,17.815,13.324,1429.094,-2.932,32659892224.0,1337078.0,0.545,0.056,2,Carbon Intensive
Estonia,2009,EST,14.405,10.794,1443.499,-1.711,27402481664.0,1334528.0,0.526,0.046,2,Carbon Intensive
Estonia,2010,EST,18.965,14.244,1462.463,-2.86,27586969600.0,1331450.0,0.687,0.057,2,Carbon Intensive
Estonia,2011,EST,18.948,14.275,1481.411,-2.747,29217294336.0,1327366.0,0.649,0.055,2,Carbon Intensive
Estonia,2012,EST,17.761,13.429,1499.173,-2.18,30160490496.0,1322616.0,0.589,0.051,2,Carbon Intensive
Estonia,2013,EST,19.634,14.898,1518.807,-1.885,30600421376.0,1317921.0,0.642,0.056,2,Carbon Intensive
Estonia,2014,EST,18.784,14.29,1537.591,-0.789,31521830912.0,1314456.0,0.596,0.053,2,Carbon Intensive
Estonia,2015,EST,15.78,12.004,1553.37,-0.6,32106016768.0,1314581.0,0.491,0.045,2,Carbon Intensive
Estonia,2016,EST,17.433,13.248,1570.803,-1.715,33119084544.0,1315850.0,0.526,0.049,2,Carbon Intensive
Estonia,2017,EST,18.616,14.131,1589.419,-1.363,35037376512.0,1317432.0,0.531,0.052,2,Carbon Intensive
Estonia,2018,EST,17.801,13.465,1607.22,-1.165,36363239424.0,1321971.0,0.49,0.048,2,Carbon Intensive
Estonia,2019,EST,12.288,9.261,1619.508,-1.407,37723176960.0,1326821.0,0.326,0.033,2,Carbon Intensive
Estonia,2020,EST,9.198,6.918,1628.706,-1.105,37515272192.0,1329674.0,0.245,0.026,2,Carbon Intensive
Estonia,2021,EST,10.391,7.802,1639.097,-1.173,40521482240.0,1331750.0,0.256,0.028,2,Carbon Intensive
Estonia,2022,EST,11.757,8.708,1650.854,-1.101,39999856640.0,1350092.0,0.294,0.032,2,Carbon Intensive
Estonia,2023,EST,10.019,7.328,1660.873,-1.03,39999856640.0,1367194.0,0.294,0.027,2,Carbon Intensive
Finland,2000,FIN,57.017,11.015,2079.853,11.091,169209757696.0,5176198.0,0.337,0.224,1,Green Transition Leaders
Finland,2001,FIN,62.521,12.051,2142.374,12.05,173703954432.0,5187973.0,0.36,0.243,1,Green Transition Leaders
Finland,2002,FIN,65.049,12.508,2207.423,13.664,176751493120.0,5200549.0,0.368,0.248,1,Green Transition Leaders
Finland,2003,FIN,72.658,13.938,2280.081,14.447,180408467456.0,5212955.0,0.403,0.263,1,Green Transition Leaders
Finland,2004,FIN,68.946,13.187,2349.027,15.304,187633926144.0,5228144.0,0.367,0.241,1,Green Transition Leaders
Finland,2005,FIN,57.064,10.877,2406.091,16.765,192990740480.0,5246083.0,0.296,0.193,1,Green Transition Leaders
Finland,2006,FIN,68.373,12.983,2474.464,14.427,200966848512.0,5266247.0,0.34,0.223,1,Green Transition Leaders
Finland,2007,FIN,66.764,12.624,2541.228,15.792,211541393408.0,5288716.0,0.316,0.212,1,Green Transition Leaders
Finland,2008,FIN,58.625,11.033,2599.853,14.867,213226094592.0,5313381.0,0.275,0.183,1,Green Transition Leaders
Finland,2009,FIN,55.92,10.474,2655.773,13.532,195739123712.0,5338855.0,0.286,0.177,1,Green Transition Leaders
Finland,2010,FIN,64.092,11.95,2719.865,14.264,201746022400.0,5363347.0,0.318,0.192,1,Green Transition Leaders
Finland,2011,FIN,56.647,10.513,2776.512,14.613,207084306432.0,5388236.0,0.274,0.164,1,Green Transition Leaders
Finland,2012,FIN,51.155,9.449,2827.667,14.497,204190203904.0,5413978.0,0.251,0.146,1,Green Transition Leaders
Finland,2013,FIN,51.719,9.509,2879.386,16.703,202349019136.0,5439058.0,0.256,0.147,1,Green Transition Leaders
Finland,2014,FIN,47.622,8.719,2927.008,17.354,201610625024.0,5461686.0,0.236,0.134,1,Green Transition Leaders
Finland,2015,FIN,44.192,8.065,2971.2,18.329,202706714624.0,5479718.0,0.218,0.125,1,Green Transition Leaders
Finland,2016,FIN,47.251,8.598,3018.451,18.775,208405725184.0,5495469.0,0.227,0.133,1,Green Transition Leaders
Finland,2017,FIN,44.657,8.107,3063.108,21.288,215058874368.0,5508399.0,0.208,0.124,1,Green Transition Leaders
Finland,2018,FIN,45.734,8.292,3108.842,22.028,217509953536.0,5515732.0,0.21,0.125,1,Green Transition Leaders
Finland,2019,FIN,42.442,7.686,3151.284,22.552,220173893632.0,5521755.0,0.193,0.114,1,Green Transition Leaders
Finland,2020,FIN,37.7,6.818,3188.984,22.285,214988898304.0,5529617.0,0.175,0.107,1,Green Transition Leaders
Finland,2021,FIN,37.798,6.821,3226.782,24.407,221538484224.0,5541068.0,0.171,0.102,1,Green Transition Leaders
Finland,2022,FIN,36.367,6.53,3263.149,25.418,226154840064.0,5569299.0,0.161,0.098,1,Green Transition Leaders
Finland,2023,FIN,31.622,5.646,3294.771,26.097,226154840064.0,5601185.0,0.161,0.084,1,Green Transition Leaders
France,2000,FRA,406.139,6.828,31500.857,-18.718,2031676030976.0,59483716.0,0.2,1.592,1,Green Transition Leaders
France,2001,FRA,410.445,6.852,31911.303,-21.881,2077786767360.0,59905130.0,0.198,1.597,1,Green Transition Leaders
France,2002,FRA,405.947,6.729,32317.25,-23.281,2107316502528.0,60327247.0,0.193,1.545,1,Green Transition Leaders
France,2003,FRA,411.965,6.782,32729.213,-22.159,2130940657664.0,60741121.0,0.193,1.489,1,Green Transition Leaders
France,2004,FRA,413.379,6.757,33142.594,-24.398,2196883505152.0,61175243.0,0.188,1.444,1,Green Transition Leaders
France,2005,FRA,415.795,6.747,33558.387,-24.194,2238790500352.0,61625030.0,0.186,1.404,1,Green Transition Leaders
France,2006,FRA,406.157,6.546,33964.547,-23.12,2297018187776.0,62049831.0,0.177,1.326,1,Green Transition Leaders
France,2007,FRA,396.01,6.343,34360.559,-25.937,2354672041984.0,62432438.0,0.168,1.256,1,Green Transition Leaders
France,2008,FRA,389.094,6.198,34749.648,-28.114,2362451689472.0,62780187.0,0.165,1.213,1,Green Transition Leaders
France,2009,FRA,370.876,5.877,35120.523,-27.971,2295353049088.0,63106461.0,0.162,1.176,1,Green Transition Leaders
France,2010,FRA,376.457,5.936,35496.98,-28.484,2342490472448.0,63417366.0,0.161,1.129,1,Green Transition Leaders
France,2011,FRA,354.375,5.56,35851.359,-27.183,2393401982976.0,63733777.0,0.148,1.027,1,Green Transition Leaders
France,2012,FRA,356.439,5.564,36207.797,-23.758,2400896417792.0,64058465.0,0.148,1.018,1,Green Transition Leaders
France,2013,FRA,358.703,5.571,36566.5,-21.122,2414733688832.0,64387736.0,0.149,1.016,1,Green Transition Leaders
France,2014,FRA,326.842,5.052,36893.344,-20.539,2437822808064.0,64692495.0,0.134,0.922,1,Green Transition Leaders
France,2015,FRA,331.49,5.106,37224.832,-14.211,2464953663488.0,64916336.0,0.134,0.936,1,Green Transition Leaders
France,2016,FRA,334.2,5.135,37559.035,-18.425,2491956330496.0,65086852.0,0.134,0.944,1,Green Transition Leaders
France,2017,FRA,337.101,5.164,37896.133,8.007,2549057585152.0,65284775.0,0.132,0.937,1,Green Transition Leaders
France,2018,FRA,321.94,4.914,38218.07,-18.89,2596599234560.0,65519539.0,0.124,0.876,1,Green Transition Leaders
France,2019,FRA,315.015,4.793,38533.086,-22.87,2644453883904.0,65729460.0,0.119,0.849,1,Green Transition Leaders
France,2020,FRA,280.49,4.256,38813.578,-22.463,2438594035712.0,65905273.0,0.115,0.799,1,Green Transition Leaders
France,2021,FRA,305.607,4.625,39119.184,-23.81,2604822691840.0,66083547.0,0.117,0.826,1,Green Transition Leaders
France,2022,FRA,293.502,4.428,39412.688,-24.759,2671568748544.0,66277412.0,0.11,0.787,1,Green Transition Leaders
France,2023,FRA,272.476,4.101,39685.164,-25.5,2671568748544.0,66438828.0,0.11,0.721,1,Green Transition Leaders
Germany,2000,DEU,898.976,10.99,76232.453,-18.189,2718560681984.0,81797255.0,0.331,3.524,1,Green Transition Leaders
Germany,2001,DEU,915.255,11.171,77147.711,-19.448,2793372909568.0,81933883.0,0.328,3.56,1,Green Transition Leaders
Germany,2002,DEU,898.834,10.952,78046.547,-14.665,2822441533440.0,82068328.0,0.318,3.421,1,Green Transition Leaders
Germany,2003,DEU,894.501,10.894,78941.047,-12.17,2831676080128.0,82111619.0,0.316,3.233,1,Green Transition Leaders
Germany,2004,DEU,876.57,10.678,79817.609,-12.196,2894624980992.0,82092706.0,0.303,3.061,1,Green Transition Leaders
Germany,2005,DEU,867.881,10.578,80685.492,-14.717,2945460994048.0,82046731.0,0.295,2.931,1,Green Transition Leaders
Germany,2006,DEU,886.434,10.85,81571.93,-12.848,3086359199744.0,81701971.0,0.287,2.894,1,Green Transition Leaders
Germany,2007,DEU,846.116,10.408,82418.039,-11.846,3220275724288.0,81298546.0,0.263,2.683,1,Green Transition Leaders
Germany,2008,DEU,856.607,10.561,83274.656,-12.163,3289020366848.0,81110781.0,0.26,2.671,1,Green Transition Leaders
Germany,2009,DEU,789.951,9.76,84064.602,-15.443,3136502104064.0,80935275.0,0.252,2.504,1,Green Transition Leaders
Germany,2010,DEU,826.68,10.227,84891.281,-11.451,3301123031040.0,80830917.0,0.25,2.478,1,Green Transition Leaders
Germany,2011,DEU,804.514,9.95,85695.789,-13.268,3467712921600.0,80857877.0,0.232,2.332,1,Green Transition Leaders
Germany,2012,DEU,814.09,10.061,86509.891,-8.495,3482225475584.0,80916393.0,0.234,2.326,1,Green Transition Leaders
Germany,2013,DEU,831.743,10.263,87341.633,-7.06,3497463119872.0,81041580.0,0.238,2.356,1,Green Transition Leaders
Germany,2014,DEU,792.579,9.74,88134.203,-4.902,3574741336064.0,81376078.0,0.222,2.236,1,Green Transition Leaders
Germany,2015,DEU,800.844,9.757,88935.047,-5.974,3628073746432.0,82077546.0,0.221,2.262,1,Green Transition Leaders
Germany,2016,DEU,798.014,9.642,89733.062,-3.641,3708980035584.0,82760100.0,0.215,2.253,1,Green Transition Leaders
Germany,2017,DEU,784.594,9.441,90517.656,-4.568,3808389496832.0,83104012.0,0.206,2.18,1,Green Transition Leaders
Germany,2018,DEU,760.046,9.117,91277.703,-8.286,3845758648320.0,83368506.0,0.198,2.069,1,Green Transition Leaders
Germany,2019,DEU,709.827,8.495,91987.531,-8.881,3886392803328.0,83559185.0,0.183,1.913,1,Green Transition Leaders
Germany,2020,DEU,648.357,7.753,92635.891,-7.927,3742720851968.0,83628711.0,0.173,1.846,1,Green Transition Leaders
Germany,2021,DEU,678.777,8.11,93314.664,-8.547,3841041629184.0,83697082.0,0.177,1.835,1,Green Transition Leaders
Germany,2022,DEU,671.472,7.986,93986.133,-8.638,3909612732416.0,84086228.0,0.172,1.8,1,Green Transition Leaders
Germany,2023,DEU,596.151,7.051,94582.289,-8.65,3909612732416.0,84548234.0,0.172,1.577,1,Green Transition Leaders
Greece,2000,GRC,102.973,9.55,2233.312,-5.493,223530909696.0,10782638.0,0.461,0.404,1,Green Transition Leaders
Greece,2001,GRC,105.362,9.717,2338.674,-6.023,234861772800.0,10843165.0,0.449,0.41,1,Green Transition Leaders
Greece,2002,GRC,105.001,9.642,2443.675,-6.393,246267117568.0,10890288.0,0.426,0.4,1,Green Transition Leaders
Greece,2003,GRC,109.067,9.989,2552.741,-8.532,262880264192.0,10918466.0,0.415,0.394,1,Green Transition Leaders
Greece,2004,GRC,109.485,10.001,2662.227,-7.702,278667919360.0,10947370.0,0.393,0.382,1,Green Transition Leaders
Greece,2005,GRC,113.889,10.371,2776.116,-9.404,282859765760.0,10981340.0,0.403,0.385,1,Green Transition Leaders
Greece,2006,GRC,112.42,10.205,2888.535,-10.03,301538672640.0,11016108.0,0.373,0.367,1,Green Transition Leaders
Greece,2007,GRC,114.546,10.37,3003.081,-10.186,314210123776.0,11045737.0,0.365,0.363,1,Green Transition Leaders
Greece,2008,GRC,111.08,10.028,3114.161,-10.438,315974320128.0,11076873.0,0.352,0.346,1,Green Transition Leaders
Greece,2009,GRC,104.32,9.391,3218.481,-9.076,305101340672.0,11108069.0,0.342,0.331,1,Green Transition Leaders
Greece,2010,GRC,97.354,8.751,3315.835,-10.082,290984361984.0,11124665.0,0.335,0.292,1,Green Transition Leaders
Greece,2011,GRC,94.505,8.507,3410.34,-9.992,266793943040.0,11108841.0,0.354,0.274,1,Green Transition Leaders
Greece,2012,GRC,91.393,8.272,3501.733,-10.315,247887020032.0,11048294.0,0.369,0.261,1,Green Transition Leaders
Greece,2013,GRC,81.713,7.45,3583.446,-19.63,241650188288.0,10967535.0,0.338,0.231,1,Green Transition Leaders
Greece,2014,GRC,78.636,7.219,3662.082,-17.931,242799804416.0,10893169.0,0.324,0.222,1,Green Transition Leaders
Greece,2015,GRC,74.927,6.924,3737.009,-20.215,242323734528.0,10820901.0,0.309,0.212,1,Green Transition Leaders
Greece,2016,GRC,71.36,6.622,3808.368,-22.505,241143087104.0,10775506.0,0.296,0.201,1,Green Transition Leaders
Greece,2017,GRC,74.842,6.96,3883.21,-23.975,243776815104.0,10753532.0,0.307,0.208,1,Green Transition Leaders
Greece,2018,GRC,71.778,6.689,3954.988,-1.908,247844012032.0,10730845.0,0.29,0.195,1,Green Transition Leaders
Greece,2019,GRC,65.736,6.133,4020.724,-11.693,252514238464.0,10718580.0,0.26,0.177,1,Green Transition Leaders
Greece,2020,GRC,55.558,5.193,4076.283,-13.646,229777833984.0,10699370.0,0.242,0.158,1,Green Transition Leaders
Greece,2021,GRC,57.519,5.437,4133.802,-13.877,249158205440.0,10579561.0,0.231,0.155,1,Green Transition Leaders
Greece,2022,GRC,58.08,5.578,4191.881,-13.818,263892680704.0,10412481.0,0.22,0.156,1,Green Transition Leaders
Greece,2023,GRC,55.196,5.389,4247.077,-13.608,263892680704.0,10242909.0,0.22,0.146,1,Green Transition Leaders
Hungary,2000,HUN,58.244,5.716,3969.746,-8.036,134151503872.0,10190596.0,0.434,0.228,1,Green Transition Leaders
Hungary,2001,HUN,59.828,5.885,4029.574,-8.686,142043463680.0,10166692.0,0.421,0.233,1,Green Transition Leaders
Hungary,2002,HUN,58.842,5.804,4088.416,-7.001,151456661504.0,10138462.0,0.389,0.224,1,Green Transition Leaders
Hungary,2003,HUN,61.611,6.095,4150.027,-6.619,160456146944.0,10108970.0,0.384,0.223,1,Green Transition Leaders
Hungary,2004,HUN,59.985,5.947,4210.012,-6.844,171925389312.0,10085789.0,0.349,0.209,1,Green Transition Leaders
Hungary,2005,HUN,60.142,5.975,4270.154,-7.452,183107043328.0,10065704.0,0.328,0.203,1,Green Transition Leaders
Hungary,2006,HUN,59.529,5.923,4329.683,-6.813,194033319936.0,10049947.0,0.307,0.194,1,Green Transition Leaders
Hungary,2007,HUN,58.449,5.825,4388.131,-6.209,198872154112.0,10034084.0,0.294,0.185,1,Green Transition Leaders
Hungary,2008,HUN,57.184,5.709,4445.315,-5.836,204720373760.0,10016655.0,0.279,0.178,1,Green Transition Leaders
Hungary,2009,HUN,51.457,5.145,4496.773,-11.371,195180904448.0,10001382.0,0.264,0.163,1,Green Transition Leaders
Hungary,2010,HUN,51.993,5.21,4548.766,-11.214,200496578560.0,9979129.0,0.259,0.156,1,Green Transition Leaders
Hungary,2011,HUN,50.156,5.042,4598.922,-9.918,208407609344.0,9946675.0,0.241,0.145,1,Green Transition Leaders
Hungary,2012,HUN,46.72,4.711,4645.642,-10.979,205802045440.0,9916620.0,0.227,0.133,1,Green Transition Leaders
Hungary,2013,HUN,43.487,4.397,4689.128,-9.959,209511661568.0,9889344.0,0.208,0.123,1,Green Transition Leaders
Hungary,2014,HUN,43.639,4.425,4732.767,-9.507,218378633216.0,9862843.0,0.2,0.123,1,Green Transition Leaders
Hungary,2015,HUN,46.567,4.733,4779.334,-8.507,226474622976.0,9839210.0,0.206,0.132,1,Green Transition Leaders
Hungary,2016,HUN,47.039,4.795,4826.373,-7.715,231459340288.0,9810530.0,0.203,0.133,1,Green Transition Leaders
Hungary,2017,HUN,49.424,5.051,4875.797,-7.909,241347215360.0,9785606.0,0.205,0.137,1,Green Transition Leaders
Hungary,2018,HUN,49.376,5.052,4925.173,-7.795,254289117184.0,9774395.0,0.194,0.134,1,Green Transition Leaders
Hungary,2019,HUN,49.166,5.032,4974.338,-14.125,266658316288.0,9770346.0,0.184,0.133,1,Green Transition Leaders
Hungary,2020,HUN,47.107,4.832,5021.446,-6.034,254563876864.0,9749460.0,0.185,0.134,1,Green Transition Leaders
Hungary,2021,HUN,48.331,4.979,5069.777,-9.93,272892477440.0,9707848.0,0.177,0.131,1,Green Transition Leaders
Hungary,2022,HUN,44.843,4.63,5114.62,-11.11,285385228288.0,9684306.0,0.157,0.12,1,Green Transition Leaders
Hungary,2023,HUN,40.19,4.149,5154.81,-11.92,285385228288.0,9686463.0,0.157,0.106,1,Green Transition Leaders
Iceland,2000,ISL,2.933,10.427,89.408,0.192,9307402240.0,281294.0,0.315,0.011,2,Carbon Intensive
Iceland,2001,ISL,2.865,10.052,92.274,0.183,9632095232.0,285060.0,0.297,0.011,2,Carbon Intensive
Iceland,2002,ISL,2.992,10.405,95.266,0.178,9623437312.0,287609.0,0.311,0.011,2,Carbon Intensive
Iceland,2003,ISL,2.986,10.31,98.252,0.178,9810546688.0,289615.0,0.304,0.011,2,Carbon Intensive
Iceland,2004,ISL,3.108,10.636,101.36,0.174,10591927296.0,292171.0,0.293,0.011,2,Carbon Intensive
Iceland,2005,ISL,2.977,10.028,104.337,0.24,11206861824.0,296851.0,0.266,0.01,2,Carbon Intensive
Iceland,2006,ISL,3.155,10.382,107.491,0.153,11775508480.0,303883.0,0.268,0.01,2,Carbon Intensive
Iceland,2007,ISL,3.495,11.213,110.986,0.166,12798725120.0,311661.0,0.273,0.011,2,Carbon Intensive
Iceland,2008,ISL,3.812,12.006,114.798,0.222,13031114752.0,317519.0,0.293,0.012,2,Carbon Intensive
Iceland,2009,ISL,3.732,11.712,118.53,0.184,12031037440.0,318619.0,0.31,0.012,2,Carbon Intensive
Iceland,2010,ISL,3.627,11.399,122.157,1.025,11531450368.0,318163.0,0.314,0.011,2,Carbon Intensive
Iceland,2011,ISL,3.504,10.978,125.66,0.234,11716753408.0,319140.0,0.299,0.01,2,Carbon Intensive
Iceland,2012,ISL,3.499,10.904,129.159,0.408,11841376256.0,320847.0,0.295,0.01,2,Carbon Intensive
Iceland,2013,ISL,3.488,10.769,132.647,0.307,12380449792.0,323891.0,0.282,0.01,2,Carbon Intensive
Iceland,2014,ISL,3.445,10.519,136.092,0.294,12589333504.0,327516.0,0.274,0.01,2,Carbon Intensive
Iceland,2015,ISL,3.541,10.7,139.633,0.296,13147881472.0,330962.0,0.269,0.01,2,Carbon Intensive
Iceland,2016,ISL,3.494,10.411,143.127,0.3,13976682496.0,335572.0,0.25,0.01,2,Carbon Intensive
Iceland,2017,ISL,3.611,10.511,146.738,0.349,14562998272.0,343536.0,0.248,0.01,2,Carbon Intensive
Iceland,2018,ISL,3.667,10.392,150.405,0.344,15275006976.0,352861.0,0.24,0.01,2,Carbon Intensive
Iceland,2019,ISL,3.556,9.859,153.961,0.322,15550746624.0,360709.0,0.229,0.01,2,Carbon Intensive
Iceland,2020,ISL,3.341,9.112,157.301,0.312,14424581120.0,366626.0,0.232,0.01,2,Carbon Intensive
Iceland,2021,ISL,3.508,9.415,160.81,0.329,15049658368.0,372649.0,0.233,0.009,2,Carbon Intensive
Iceland,2022,ISL,3.613,9.499,164.423,0.339,16019539968.0,380368.0,0.226,0.01,2,Carbon Intensive
Iceland,2023,ISL,3.762,9.708,168.185,0.35,16019539968.0,387559.0,0.226,0.01,2,Carbon Intensive
Ireland,2000,IRL,45.25,11.9,1385.436,3.191,147722371072.0,3802590.0,0.306,0.177,1,Green Transition Leaders
Ireland,2001,IRL,47.608,12.324,1433.044,4.257,158384848896.0,3862978.0,0.301,0.185,1,Green Transition Leaders
Ireland,2002,IRL,46.081,11.73,1479.125,4.346,169226190848.0,3928440.0,0.272,0.175,1,Green Transition Leaders
Ireland,2003,IRL,45.684,11.441,1524.809,1.904,177468850176.0,3992938.0,0.257,0.165,1,Green Transition Leaders
Ireland,2004,IRL,46.167,11.354,1570.976,2.66,191402770432.0,4066064.0,0.241,0.161,1,Green Transition Leaders
Ireland,2005,IRL,48.153,11.588,1619.128,3.114,204898238464.0,4155282.0,0.235,0.163,1,Green Transition Leaders
Ireland,2006,IRL,47.597,11.15,1666.725,2.466,219163000832.0,4268774.0,0.217,0.155,1,Green Transition Leaders
Ireland,2007,IRL,47.657,10.847,1714.382,26.616,230371639296.0,4393518.0,0.207,0.151,1,Green Transition Leaders
Ireland,2008,IRL,47.359,10.557,1761.741,12.759,223067111424.0,4485992.0,0.212,0.148,1,Green Transition Leaders
Ireland,2009,IRL,42.191,9.306,1803.932,11.065,215181066240.0,4533750.0,0.196,0.134,1,Green Transition Leaders
Ireland,2010,IRL,41.792,9.167,1845.724,8.561,221852450816.0,4559083.0,0.188,0.125,1,Green Transition Leaders
Ireland,2011,IRL,38.054,8.309,1883.778,8.778,224397459456.0,4579604.0,0.17,0.11,1,Green Transition Leaders
Ireland,2012,IRL,38.224,8.309,1922.002,6.674,217871564800.0,4600137.0,0.175,0.109,1,Green Transition Leaders
Ireland,2013,IRL,37.279,8.061,1959.281,4.617,222738956288.0,4624687.0,0.167,0.106,1,Green Transition Leaders
Ireland,2014,IRL,36.85,7.911,1996.131,3.095,236178358272.0,4658237.0,0.156,0.104,1,Green Transition Leaders
Ireland,2015,IRL,38.716,8.233,2034.847,5.214,249955909632.0,4702497.0,0.155,0.109,1,Green Transition Leaders
Ireland,2016,IRL,40.367,8.492,2075.214,5.795,255118278656.0,4753505.0,0.158,0.114,1,Green Transition Leaders
Ireland,2017,IRL,39.076,8.123,2114.29,5.783,266528538624.0,4810258.0,0.147,0.109,1,Green Transition Leaders
Ireland,2018,IRL,39.009,8.006,2153.299,4.949,282500464640.0,4872557.0,0.138,0.106,1,Green Transition Leaders
Ireland,2019,IRL,37.323,7.565,2190.622,3.916,294503710720.0,4933491.0,0.127,0.101,1,Green Transition Leaders
Ireland,2020,IRL,35.124,7.049,2225.747,0.865,274762350592.0,4982604.0,0.128,0.1,1,Green Transition Leaders
Ireland,2021,IRL,37.544,7.466,2263.291,0.471,287639633920.0,5028430.0,0.131,0.101,1,Green Transition Leaders
Ireland,2022,IRL,36.711,7.184,2300.002,0.08,308390920192.0,5110013.0,0.119,0.098,1,Green Transition Leaders
Ireland,2023,IRL,34.433,6.626,2334.435,-0.265,308390920192.0,5196629.0,0.119,0.091,1,Green Transition Leaders
Italy,2000,ITA,469.597,8.199,16338.188,-34.698,1863751565312.0,57272200.0,0.252,1.841,1,Green Transition Leaders
Italy,2001,ITA,469.678,8.196,16807.867,-40.355,1910271901696.0,57305758.0,0.246,1.827,1,Green Transition Leaders
Italy,2002,ITA,477.105,8.309,17284.973,-47.555,1929301852160.0,57420635.0,0.247,1.816,1,Green Transition Leaders
Italy,2003,ITA,495.092,8.575,17780.064,-42.329,1947667660800.0,57739696.0,0.254,1.789,1,Green Transition Leaders
Italy,2004,ITA,500.686,8.606,18280.748,-44.548,1994293772288.0,58176735.0,0.251,1.749,1,Green Transition Leaders
Italy,2005,ITA,501.364,8.567,18782.113,-51.107,2029243465728.0,58519697.0,0.247,1.693,1,Green Transition Leaders
Italy,2006,ITA,495.937,8.441,19278.051,-53.381,2086553649152.0,58754433.0,0.238,1.619,1,Green Transition Leaders
Italy,2007,ITA,489.653,8.284,19767.703,-26.18,2134371860480.0,59108723.0,0.229,1.553,1,Green Transition Leaders
Italy,2008,ITA,478.126,8.027,20245.83,-44.167,2129113251840.0,59561686.0,0.225,1.491,1,Green Transition Leaders
Italy,2009,ITA,424.061,7.079,20669.891,-29.565,2029023002624.0,59904016.0,0.209,1.344,1,Green Transition Leaders
Italy,2010,ITA,435.71,7.242,21105.6,-45.004,2080545964032.0,60164212.0,0.209,1.306,1,Green Transition Leaders
Italy,2011,ITA,423.894,7.022,21529.496,-34.537,2110883364864.0,60367882.0,0.201,1.229,1,Green Transition Leaders
Italy,2012,ITA,403.441,6.665,21932.938,-48.16,2047959891968.0,60531522.0,0.197,1.153,1,Green Transition Leaders
Italy,2013,ITA,369.475,6.092,22302.412,-47.417,2010255327232.0,60653865.0,0.184,1.047,1,Green Transition Leaders
